Unnamed: 0,dim1,dim2,dim3,phase,library
SRR11286815,-0.9510429,0.068081684,-0.30146706,G1-G0 transition,U2OS
SRR11286816,0.887611,-0.18101418,-0.42353368,G1,U2OS
SRR11286817,0.678252,0.15163617,-0.7190137,G1,U2OS
SRR11286818,0.94055766,0.0038163355,0.33961272,S,U2OS
SRR11286819,0.6470289,0.45810038,0.6095059,S,U2OS
SRR11286820,0.8529396,0.2362785,0.4654744,S,U2OS
SRR11286821,0.9145438,0.29846868,-0.27299452,S,U2OS
SRR11286822,0.2188902,-0.49650365,0.8399829,S,U2OS
SRR11286823,0.83939385,0.5255104,0.13876918,S,U2OS
SRR11286824,0.8962955,0.3444684,0.27927732,S,U2OS
SRR11286825,0.7249927,0.08270469,0.68377286,S,U2OS
SRR11286826,0.89397836,0.4277922,0.1334038,S,U2OS
SRR11286827,0.9469954,-0.03761242,-0.31903768,S,U2OS
SRR11286828,0.9663501,0.2091268,-0.14977771,S,U2OS
SRR11286829,0.84948534,0.44284227,0.28681928,S,U2OS
SRR11286830,0.84241813,0.5206538,-0.13874903,S,U2OS
SRR11286831,0.9499678,0.18869847,-0.24890585,S,U2OS
SRR11286832,0.8888538,0.20053828,0.411975,S,U2OS
SRR11286833,0.4018786,0.23394954,0.8853029,S,U2OS
SRR11286834,0.8028743,0.2063609,-0.5592924,S,U2OS
SRR11286835,0.93945533,0.29984736,-0.16587687,S,U2OS
SRR11286836,0.8673278,0.3104493,-0.38905498,S,U2OS
SRR11286837,0.8652622,0.25084493,0.43404856,S,U2OS
SRR11286838,0.99616295,0.08750644,0.0013854154,S,U2OS
SRR11286839,0.9471769,0.24965365,0.20131803,S,U2OS
SRR11286840,0.9453174,0.22056353,0.24026391,S,U2OS
SRR11286841,0.91378045,-0.0142859,0.40595713,S,U2OS
SRR11286842,0.8728915,0.48592383,-0.04402682,S,U2OS
SRR11286843,0.8942024,0.42205167,0.14924645,S,U2OS
SRR11286844,0.718279,0.19611983,0.66754186,S,U2OS
SRR11286845,0.90076166,-0.05415969,-0.43092343,S,U2OS
SRR11286846,0.57932144,0.13974129,0.803031,S,U2OS
SRR11286847,0.929271,0.34880707,0.12161051,S,U2OS
SRR11286848,0.777513,0.18233252,0.60185415,S,U2OS
SRR11286851,0.97081214,0.13202913,0.20022953,S,U2OS
SRR11286852,0.52599406,-0.015419953,0.8503484,G2M,U2OS
SRR11286854,0.38527063,0.22701226,0.89444506,G2M,U2OS
SRR11286855,-0.00922071,-0.5839351,0.81174797,G2M,U2OS
SRR11286856,0.19928858,-0.97417843,0.10611562,G1,U2OS
SRR11286857,-0.121309586,-0.58565885,0.8014285,G2M,U2OS
SRR11286858,0.08345984,-0.94214004,0.32466394,G1,U2OS
SRR11286859,0.24273835,-0.50253046,0.82978386,G2M,U2OS
SRR11286861,-0.30030763,-0.47159064,0.82910657,S,U2OS
SRR11286862,0.03799374,-0.19008893,-0.9810315,G1,U2OS
SRR11286864,-0.20167762,-0.2312363,-0.9517646,G1,U2OS
SRR11286865,0.99721855,0.060129046,-0.04404165,S,U2OS
SRR11286867,0.92692673,0.30195963,-0.22277166,S,U2OS
SRR11286868,0.6716114,0.47972786,0.56462306,S,U2OS
SRR11286869,-0.8881656,0.45912182,0.019208571,G1-G0 transition,U2OS
SRR11286870,0.20083581,-0.9784735,0.047481723,G1,U2OS
SRR11286871,0.3745158,-0.21432956,0.90210897,G2M,U2OS
SRR11286876,0.7569988,0.2847296,0.5881173,S,U2OS
SRR11286877,0.5081353,0.035861194,0.8605304,G2M,U2OS
SRR11286878,0.6239432,-0.6816135,-0.38222754,G1,U2OS
SRR11286879,-0.049021006,-0.91471934,0.4011051,G1,U2OS
SRR11286880,0.48254606,-0.7850712,-0.38834584,G1,U2OS
SRR11286881,0.95962876,0.27406174,0.06326761,S,U2OS
SRR11286882,0.8561806,-0.023582885,0.516138,G2M,U2OS
SRR11286883,0.6409324,0.13699491,0.75527364,S,U2OS
SRR11286884,0.0027026657,-0.9903888,-0.13828494,G1,U2OS
SRR11286885,0.7977931,0.36037552,-0.48337963,G1,U2OS
SRR11286886,0.20117079,-0.062814385,0.9775401,G2M,U2OS
SRR11286888,0.79372245,-0.027654849,0.6076511,G2M,U2OS
SRR11286889,0.40811914,-0.09114997,0.9083669,S,U2OS
SRR11286890,0.5172519,-0.15708053,0.84129435,G2M,U2OS
SRR11286891,0.8579741,0.4265067,0.28630856,S,U2OS
SRR11286892,-0.27409628,0.9265532,-0.25762445,G1-G0 transition,U2OS
SRR11286893,0.4680313,0.11850199,0.8757305,G2M,U2OS
SRR11286894,0.41490492,-0.8296143,-0.37362295,G1,U2OS
SRR11286895,0.026658423,-0.95591414,-0.29243353,G1,U2OS
SRR11286896,0.0352124,-0.6478821,0.7609263,G2M,U2OS
SRR11286897,0.76475143,0.28917313,0.57579005,S,U2OS
SRR11286899,0.83660007,0.008914834,0.5477416,S,U2OS
SRR11286900,-0.98120165,0.19244768,0.014389714,G1-G0 transition,U2OS
SRR11286901,-0.30872765,-0.8733745,-0.3767017,G1,U2OS
SRR11286902,0.7542971,-0.5340688,-0.3818457,G1,U2OS
SRR11286903,-0.30997086,-0.5889366,-0.74637234,G1,U2OS
SRR11286904,0.64275146,0.19530588,0.74076056,S,U2OS
SRR11286905,0.4198871,0.039282884,0.9067258,G2M,U2OS
SRR11286907,0.58907515,-0.22782724,0.77529687,G2M,U2OS
SRR11286910,-0.029687801,-0.676616,0.73573726,G2M,U2OS
SRR11286911,-0.054524142,-0.27178586,0.9608119,G2M,U2OS
SRR11286912,0.79646343,0.5264343,0.29751125,S,U2OS
SRR11286913,0.8258631,0.54623383,-0.139924,S,U2OS
SRR11286914,0.8798136,0.23698056,0.41202936,S,U2OS
SRR11286915,0.22770436,-0.41645494,0.8801796,G2M,U2OS
SRR11286916,-0.28824326,0.8100238,-0.51066357,G1-G0 transition,U2OS
SRR11286917,0.3163793,-0.614525,0.72267765,G2M,U2OS
SRR11286919,0.95419365,-0.09231784,0.28459105,S,U2OS
SRR11286921,0.34719473,-0.24878061,0.9041925,S,U2OS
SRR11286922,0.6202703,0.38831455,-0.6815251,G1,U2OS
SRR11286923,0.069540136,-0.997573,-0.0034917444,G1,U2OS
SRR11286925,0.79323244,0.44884494,-0.4114857,S,U2OS
SRR11286926,0.12930094,-0.5529398,0.82312745,G2M,U2OS
SRR11286928,0.39472336,0.12515213,0.9102364,G2M,U2OS
SRR11286929,0.50577253,-0.6267617,-0.59275967,G1,U2OS
SRR11286930,0.2082982,-0.7302858,0.65061074,G2M,U2OS
SRR11286932,0.20497294,-0.544969,0.8130159,G2M,U2OS
SRR11286934,-0.040827874,-0.6805897,0.7315264,G2M,U2OS
SRR11286935,0.29878774,-0.43398184,-0.8499328,G1,U2OS
SRR11286936,0.017553957,-0.39589223,0.91812915,G2M,U2OS
SRR11286937,0.7843527,0.43221432,0.444951,S,U2OS
SRR11286938,0.24826872,-0.9160764,-0.31490716,G1,U2OS
SRR11286939,0.63059556,-0.3187733,0.70762473,G2M,U2OS
SRR11286940,0.13472205,-0.5520686,0.82284284,G2M,U2OS
SRR11286941,0.7492507,0.3547229,0.55928075,S,U2OS
SRR11286942,0.45794725,-0.6697323,-0.5845879,G1,U2OS
SRR11286943,0.6442037,0.2484014,0.72339344,G2M,U2OS
SRR11286944,0.16490519,-0.39054272,0.90569454,G2M,U2OS
SRR11286945,-0.24019901,-0.7172165,-0.65414435,G1,U2OS
SRR11286946,-0.03608164,-0.61504364,0.78766704,G2M,U2OS
SRR11286947,0.66150963,-0.05516777,0.7479048,S,U2OS
SRR11286948,0.2689106,0.73216295,-0.6257992,G1,U2OS
SRR11286949,0.5059598,-0.025141265,-0.86219054,G1,U2OS
SRR11286952,0.81749266,0.34906575,0.45810375,S,U2OS
SRR11286953,0.2726621,-0.9321704,0.23814632,G2M,U2OS
SRR11286954,-0.08008144,-0.9648368,-0.2503537,G1,U2OS
SRR11286955,0.91526586,0.21352603,0.34160662,S,U2OS
SRR11286956,0.29631558,0.82844144,-0.47527033,S,U2OS
SRR11286957,0.24424747,-0.24837331,0.93736535,G2M,U2OS
SRR11286958,0.8055166,0.45906556,0.37470248,S,U2OS
SRR11286960,0.514842,-0.22119832,0.8282566,G2M,U2OS
SRR11286961,0.48194548,-0.35177547,0.8024853,G2M,U2OS
SRR11286962,0.774832,0.066295944,0.62868124,G2M,U2OS
SRR11286963,0.23538221,-0.5677228,0.788851,G2M,U2OS
SRR11286964,0.5021022,0.18239324,0.8453557,G2M,U2OS
SRR11286965,-0.22273132,-0.84987646,0.4775989,G2M,U2OS
SRR11286966,0.8731218,0.44312328,0.20322405,S,U2OS
SRR11286969,0.19925039,-0.5454933,0.81408614,G2M,U2OS
SRR11286970,0.61335754,-0.29813817,0.7313727,G2M,U2OS
SRR11286971,0.7826973,-0.4036324,-0.47377837,G1,U2OS
SRR11286972,0.10475508,-0.96600235,-0.23635946,G1,U2OS
SRR11286973,0.802393,0.59285605,0.06846401,S,U2OS
SRR11286974,0.51512635,-0.5866512,0.62488806,G2M,U2OS
SRR11286975,0.6371694,-0.54871804,-0.5412242,G1,U2OS
SRR11286977,0.8357052,0.46483952,-0.29243943,S,U2OS
SRR11286978,0.15913409,-0.6530706,0.7403884,G2M,U2OS
SRR11286979,0.4457423,-0.4159041,0.7926774,G2M,U2OS
SRR11286980,-0.7008549,0.37290964,-0.6080631,G1-G0 transition,U2OS
SRR11286981,-0.9606944,0.15642472,-0.22934172,G1-G0 transition,U2OS
SRR11286982,0.5276448,0.78746146,-0.3185834,G1,U2OS
SRR11286983,-0.22465493,-0.759571,0.6103951,S,U2OS
SRR11286984,0.93752366,0.040155876,-0.3455964,S,U2OS
SRR11286985,0.6217649,-0.21341932,-0.7535652,G1,U2OS
SRR11286986,-0.120168045,-0.7074984,0.6964235,G2M,U2OS
SRR11286987,-0.63110876,0.7242929,-0.27767155,G1-G0 transition,U2OS
SRR11286988,-0.5259189,-0.83351994,-0.16927458,G1,U2OS
SRR11286990,0.5780722,-0.05106471,0.8143861,G2M,U2OS
SRR11286991,-0.9526019,0.2183893,-0.21179153,G1-G0 transition,U2OS
SRR11286992,0.76831967,0.632912,0.095432274,S,U2OS
SRR11286993,0.6219995,0.29951656,0.72346836,S,U2OS
SRR11286994,0.6436342,-0.21177551,0.7354496,G2M,U2OS
SRR11286995,0.5755478,-0.40098923,-0.71270776,G1,U2OS
SRR11286996,-0.53413296,0.7185796,-0.4453595,G1-G0 transition,U2OS
SRR11286997,0.63179606,-0.00035618496,-0.7751345,G1,U2OS
SRR11286998,0.9373639,0.3446883,0.050388496,S,U2OS
SRR11286999,-0.31949493,-0.91228604,0.25623697,G1,U2OS
SRR11287000,-0.19358566,-0.6785444,-0.70859164,G1,U2OS
SRR11287001,0.6370713,-0.32600042,-0.6984724,G1,U2OS
SRR11287002,0.31731847,-0.71779096,0.61974585,S,U2OS
SRR11287003,0.82987285,0.55422926,-0.06435003,S,U2OS
SRR11287004,-0.17612155,-0.70056176,0.6915161,G2M,U2OS
SRR11287005,0.39910936,0.27321863,-0.87525034,G1,U2OS
SRR11287006,0.71615857,-0.1841669,0.67320096,G2M,U2OS
SRR11287007,0.04169113,0.7384426,-0.6730263,G1-G0 transition,U2OS
SRR11287008,0.66281366,-0.20586511,0.71992874,S,U2OS
SRR11287009,0.605301,-0.6566215,-0.44995418,G1,U2OS
SRR11287010,0.13125871,-0.57395035,0.8083019,G2M,U2OS
SRR11287011,0.4600043,-0.26858997,0.84631866,G2M,U2OS
SRR11287012,0.6541905,-0.52119595,-0.5480781,G1,U2OS
SRR11287013,-0.13057126,-0.58111167,0.80328095,G2M,U2OS
SRR11287014,0.376801,0.68219686,-0.6266007,G1,U2OS
SRR11287015,0.79697186,-0.07502346,0.599339,G2M,U2OS
SRR11287018,-0.083024174,-0.4362349,0.8959945,G2M,U2OS
SRR11287019,0.90613174,-0.06679348,-0.41768852,S,U2OS
SRR11287020,0.7360124,-0.18343677,0.6516415,S,U2OS
SRR11287021,-0.1328483,-0.6880469,0.7134023,G2M,U2OS
SRR11287022,0.3910096,-0.49862424,0.7736183,G2M,U2OS
SRR11287023,0.2829869,-0.85072726,0.44292396,G2M,U2OS
SRR11287024,0.82893276,0.1831646,-0.5285083,S,U2OS
SRR11287025,0.0753514,-0.97346205,0.2160875,G1,U2OS
SRR11287026,-0.30813068,0.46562365,-0.8296085,G1-G0 transition,U2OS
SRR11287027,0.8578508,0.21264589,0.4678394,G2M,U2OS
SRR11287028,-0.11610053,-0.71018755,0.69437337,G2M,U2OS
SRR11287029,0.87919253,0.47073188,0.073702015,S,U2OS
SRR11287030,0.51801485,0.014795215,0.85524356,G2M,U2OS
SRR11287031,0.40306965,-0.016521694,0.91502017,G2M,U2OS
SRR11287032,0.29179808,-0.9541777,-0.066324435,G1,U2OS
SRR11287033,-0.4484489,0.7072148,-0.5465719,G1-G0 transition,U2OS
SRR11287034,0.25078377,-0.3135818,0.91584593,G2M,U2OS
SRR11287036,-0.21447636,-0.9126928,0.34783882,G1,U2OS
SRR11287037,0.10496385,-0.9049339,-0.41240415,G1,U2OS
SRR11287038,0.15185109,-0.22380002,0.962733,S,U2OS
SRR11287039,0.7809536,0.08737266,0.61844754,S,U2OS
SRR11287040,0.9752686,0.16118091,0.15123393,G2M,U2OS
SRR11287041,0.8671267,-0.1873702,0.46150154,G2M,U2OS
SRR11287043,0.9850625,0.14430073,0.09396378,S,U2OS
SRR11287044,0.65108687,-0.62710917,-0.42757437,G1,U2OS
SRR11287045,0.865565,0.108375624,0.48892936,G2M,U2OS
SRR11287046,0.8775952,0.069764346,0.47429916,S,U2OS
SRR11287049,0.7961159,0.5739335,0.19183314,S,U2OS
SRR11287051,0.7829761,0.39001486,0.48459968,S,U2OS
SRR11287052,0.041745227,-0.7247621,0.68773353,G2M,U2OS
SRR11287053,0.8601202,-0.0063229073,0.51005244,G2M,U2OS
SRR11287054,0.75383806,0.6536757,-0.06660461,S,U2OS
SRR11287055,0.25884375,-0.12753218,-0.9574631,G1,U2OS
SRR11287056,-0.17317481,-0.6904435,0.7023519,G2M,U2OS
SRR11287057,-0.36388114,-0.60471934,-0.70845264,G1,U2OS
SRR11287058,-0.06688837,-0.36539572,0.9284459,G2M,U2OS
SRR11287060,0.23403467,-0.9693185,0.07516202,G1,U2OS
SRR11287061,0.38452658,-0.91973656,-0.078892864,G1,U2OS
SRR11287062,0.81528026,-0.275055,0.5095714,G2M,U2OS
SRR11287063,-0.70439553,0.5104023,-0.4932709,G1-G0 transition,U2OS
SRR11287064,0.659393,0.2286137,0.71619594,S,U2OS
SRR11287065,0.95027107,0.3106269,0.022268962,S,U2OS
SRR11287066,0.8966304,0.26273358,0.35640582,S,U2OS
SRR11287067,0.39806822,-0.40315863,0.8240176,G2M,U2OS
SRR11287068,-0.105338424,-0.5734909,0.81241107,G2M,U2OS
SRR11287070,0.7272848,-0.27879274,-0.6271614,G1,U2OS
SRR11287072,0.51349133,0.19598861,0.8354131,S,U2OS
SRR11287073,-0.5157602,0.6539844,-0.55344003,G1-G0 transition,U2OS
SRR11287074,0.8918808,0.28567877,-0.35062236,S,U2OS
SRR11287075,0.7586995,0.12464844,0.6394044,G2M,U2OS
SRR11287076,-0.76196957,0.5886959,-0.26988804,G1-G0 transition,U2OS
SRR11287077,0.72737384,-0.12490621,0.6747784,G2M,U2OS
SRR11287078,0.93937594,0.20280193,0.27648553,S,U2OS
SRR11287079,0.8688183,0.49319384,0.043757357,S,U2OS
SRR11287080,-0.18206064,0.67235166,0.7174936,G1-G0 transition,U2OS
SRR11287081,0.09989763,-0.46575773,0.8792555,G2M,U2OS
SRR11287082,0.68608737,0.23197828,0.68954337,S,U2OS
SRR11287083,0.9323473,0.3558721,0.063902885,S,U2OS
SRR11287085,0.2146868,-0.3345858,0.91758484,G2M,U2OS
SRR11287087,0.5404885,-0.7422888,-0.39608014,G1,U2OS
SRR11287088,0.99416995,0.014827033,-0.10680075,S,U2OS
SRR11287089,0.96756315,-0.03711557,0.2498882,S,U2OS
SRR11287092,0.9396021,0.14455906,0.31024274,S,U2OS
SRR11287093,-0.7346286,0.6772392,0.040840734,G1-G0 transition,U2OS
SRR11287094,0.9204187,0.27981073,0.2730118,S,U2OS
SRR11287095,-0.12477536,-0.14450754,0.9816052,S,U2OS
SRR11287096,-0.6141385,0.7882278,-0.039126996,G1-G0 transition,U2OS
SRR11287097,0.41151926,-0.88714296,-0.20887601,G1,U2OS
SRR11287098,0.8812748,0.36872134,0.29563388,S,U2OS
SRR11287099,0.59383035,-0.16128306,0.7882596,G2M,U2OS
SRR11287100,0.94572127,0.25847864,-0.19697766,S,U2OS
SRR11287101,0.0535455,-0.80599594,0.5894941,G2M,U2OS
SRR11287102,0.9770739,-0.02118684,0.21184328,S,U2OS
SRR11287103,0.4598519,-0.76417744,-0.45229307,G1,U2OS
SRR11287104,0.034486048,-0.7697429,0.6374217,S,U2OS
SRR11287105,-0.13561288,-0.9758374,0.17131966,G1,U2OS
SRR11287106,0.9797496,-0.026139945,0.19851275,S,U2OS
SRR11287107,-0.090918936,-0.56004494,0.8234582,G2M,U2OS
SRR11287108,0.8841193,0.274183,-0.37836078,S,U2OS
SRR11287109,0.69003624,-0.046473376,0.7222812,G2M,U2OS
SRR11287110,0.9630749,0.05314187,0.26393715,S,U2OS
SRR11287112,0.512625,0.106314816,0.85200524,G2M,U2OS
SRR11287113,0.37833494,-0.4244498,0.8226208,G2M,U2OS
SRR11287114,-0.08525239,-0.5286633,0.8445395,G2M,U2OS
SRR11287115,0.43507764,-0.31882483,0.84205586,G2M,U2OS
SRR11287116,0.023351233,-0.6256595,0.7797467,G2M,U2OS
SRR11287117,0.80278695,-0.07707899,0.59126306,S,U2OS
SRR11287118,0.72622633,0.37185562,0.5782031,S,U2OS
SRR11287119,-0.7442223,0.44036508,-0.50220686,G1-G0 transition,U2OS
SRR11287120,0.6194524,0.30175486,0.72472256,S,U2OS
SRR11287121,0.14293537,-0.9894769,0.022476854,G1,U2OS
SRR11287122,0.19126768,-0.083174504,0.97800744,G2M,U2OS
SRR11287123,0.13203073,-0.9900679,0.04830607,G1,U2OS
SRR11287124,0.651751,0.18383648,0.7358157,S,U2OS
SRR11287125,0.22521216,-0.28509825,0.9316642,G2M,U2OS
SRR11287126,0.8502771,0.5185543,0.090167984,S,U2OS
SRR11287127,0.6779932,-0.02405302,0.7346746,G2M,U2OS
SRR11287129,-0.57418555,0.68933904,0.4417267,G1-G0 transition,U2OS
SRR11287130,0.348772,-0.9270068,-0.13790013,G1,U2OS
SRR11287131,-0.2656831,-0.78653616,-0.55747044,G1,U2OS
SRR11287132,0.991623,-0.08440761,0.09777115,S,U2OS
SRR11287133,0.9123681,0.36632392,0.18273266,S,U2OS
SRR11287134,-0.016746702,-0.9592343,-0.28211543,G1,U2OS
SRR11287135,0.9978336,0.013633278,0.06435921,S,U2OS
SRR11287136,-0.09734489,-0.60652804,0.78908026,G2M,U2OS
SRR11287137,0.49745512,-0.10343161,-0.86130154,G1,U2OS
SRR11287138,0.5585295,-0.26332274,0.7865786,G2M,U2OS
SRR11287139,0.95141304,0.17295985,-0.2547511,S,U2OS
SRR11287140,0.18069933,-0.9631864,-0.19904715,G1,U2OS
SRR11287141,0.71426034,-0.023429431,0.69948786,G2M,U2OS
SRR11287142,0.8134824,0.47010127,0.34241962,S,U2OS
SRR11287143,-0.7164168,0.61641264,0.32677567,G1-G0 transition,U2OS
SRR11287144,0.740113,0.37771535,-0.5563846,S,U2OS
SRR11287145,0.59471965,-0.09676214,0.79808867,G2M,U2OS
SRR11287147,0.26308662,-0.96477216,5.8697544e-05,G1,U2OS
SRR11287148,0.18447632,-0.4422588,0.87771046,G2M,U2OS
SRR11287149,0.87406486,0.3634698,0.32233566,G2M,U2OS
SRR11287150,0.66643023,-0.38928995,-0.6358648,G1,U2OS
SRR11287151,-0.058545433,-0.58136004,0.8115374,G2M,U2OS
SRR11287153,0.71791434,0.47094342,0.5126512,S,U2OS
SRR11287154,-0.18197706,0.40340477,-0.8967434,G1-G0 transition,U2OS
SRR11287156,0.7113444,-0.12796386,0.6910964,G2M,U2OS
SRR11287157,0.4527175,-0.028799074,0.89118874,G2M,U2OS
SRR11287158,0.66824347,-0.120019846,0.7341975,G2M,U2OS
SRR11287159,0.92359656,0.27475765,0.2673529,S,U2OS
SRR11287160,-0.6494276,-0.3432244,-0.6785579,G1,U2OS
SRR11287161,0.7390161,0.17406225,0.6508128,G2M,U2OS
SRR11287162,-0.040305883,-0.44068804,0.896755,G2M,U2OS
SRR11287163,-0.21552928,-0.56812334,-0.79421836,G1,U2OS
SRR11287164,0.9476005,0.2861782,0.14197028,S,U2OS
SRR11287165,0.23442248,-0.867134,-0.4394595,G1,U2OS
SRR11287166,-0.1676888,-0.4299271,0.8871546,G2M,U2OS
SRR11287167,0.5609318,-0.12354767,0.81859106,G2M,U2OS
SRR11287170,0.7602772,0.64075637,-0.10681643,S,U2OS
SRR11287171,0.087325044,-0.995962,-0.020831408,G1,U2OS
SRR11287172,0.096215524,-0.97356355,-0.2071632,G1,U2OS
SRR11287173,0.6594259,-0.2642767,0.7037864,G2M,U2OS
SRR11287174,0.9276066,0.36798492,0.06428939,S,U2OS
SRR11287175,0.9413289,0.20071669,0.2713167,S,U2OS
SRR11287176,0.24811175,-0.85154986,0.4618478,G2M,U2OS
SRR11287177,0.09217873,-0.8287151,0.55202746,G2M,U2OS
SRR11287178,-0.21068364,-0.6139093,0.76074153,G2M,U2OS
SRR11287179,0.5414224,-0.7892985,-0.28960288,G1,U2OS
SRR11287180,-0.21064655,-0.9253036,0.31534326,G1,U2OS
SRR11287181,0.85786253,-0.17179601,0.48431176,G2M,U2OS
SRR11287182,0.19752094,0.5319438,-0.82342035,G1,U2OS
SRR11287183,0.0666624,-0.94743145,0.31293735,G1,U2OS
SRR11287184,0.7023133,0.15443404,0.6949145,G2M,U2OS
SRR11287186,0.935382,0.19862856,0.29258686,S,U2OS
SRR11287187,0.8441589,0.51793736,0.13833462,S,U2OS
SRR11287188,0.83728313,0.40739924,0.36466804,S,U2OS
SRR11287189,0.14217871,-0.97812366,0.15185279,G1,U2OS
SRR11287190,0.22161251,-0.5615295,0.79722804,G2M,U2OS
SRR11287191,0.9924565,-0.03729655,0.11678588,S,U2OS
SRR11287192,0.44333753,0.1290924,0.88701016,G2M,U2OS
SRR11287193,-0.14402647,-0.52931654,-0.83611023,G1,U2OS
SRR11287194,0.56898165,0.09316095,0.8170562,G2M,U2OS
SRR11287195,0.789827,-0.24144001,0.5638086,S,U2OS
SRR11287196,-0.111934595,-0.97654146,0.18394932,G1,U2OS
SRR11287197,0.62881666,0.030187646,-0.7769673,G1,U2OS
SRR11287198,0.65535414,0.2867476,0.6987752,G2M,U2OS
SRR11287199,0.15331997,-0.8594728,0.48764658,S,U2OS
SRR11287200,0.33058533,-0.78639984,0.5218129,G2M,U2OS
SRR11287202,0.56485265,0.092416145,0.8200004,G2M,U2OS
SRR11287203,0.08088824,0.2304622,0.9697135,G2M,U2OS
SRR11287204,-0.7385224,0.09677062,-0.6672482,G1-G0 transition,U2OS
SRR11287205,0.8237668,0.5659731,-0.032902543,S,U2OS
SRR11287206,0.018276803,-0.53079927,0.84730047,G2M,U2OS
SRR11287207,0.8299218,0.51066077,0.22462288,S,U2OS
SRR11287208,0.83752716,0.38109738,0.39155215,S,U2OS
SRR11287209,0.81450033,0.01472613,0.5799761,G2M,U2OS
SRR11287210,0.3435912,-0.3077357,0.88726765,G2M,U2OS
SRR11287211,0.20997345,-0.85597664,0.47245657,G2M,U2OS
SRR11287212,0.7313538,0.045699276,0.68046546,G2M,U2OS
SRR11287213,0.7238535,0.037460614,0.68893605,G2M,U2OS
SRR11287214,0.8868522,-0.1445953,0.43884537,S,U2OS
SRR11287215,0.19636147,0.7041083,-0.6824029,G1,U2OS
SRR11287216,0.16843097,-0.38127494,0.90898865,G2M,U2OS
SRR11287217,0.8910671,0.34027037,0.3003589,S,U2OS
SRR11287218,0.94528574,0.2637341,0.19203949,S,U2OS
SRR11287219,0.97148055,0.0008290244,0.23711756,S,U2OS
SRR11287220,0.15479456,-0.5005767,0.85174036,S,U2OS
SRR11287222,0.5862179,0.048263866,0.8087145,S,U2OS
SRR11287223,-0.079849824,-0.7719614,0.6306343,G2M,U2OS
SRR11287224,0.6458207,-0.66586596,-0.3735483,G1,U2OS
SRR11287225,0.8667795,0.35157728,0.35367602,S,U2OS
SRR11287227,0.50482625,-0.49084994,0.71008205,G2M,U2OS
SRR11287228,-0.5716087,0.7807288,-0.25244004,G1-G0 transition,U2OS
SRR11287229,-0.77879095,0.61835384,-0.10546596,G1-G0 transition,U2OS
SRR11287230,0.8805975,-0.18563761,0.4359894,G2M,U2OS
SRR11287231,0.009323522,-0.91662455,-0.39964044,G1,U2OS
SRR11287232,0.25958887,-0.027706038,0.9653217,G2M,U2OS
SRR11287233,-0.920157,0.12098751,-0.3723882,G1-G0 transition,U2OS
SRR11287234,0.1714254,-0.2531544,0.9521167,G2M,U2OS
SRR11287236,0.85437214,0.30631065,0.41978815,S,U2OS
SRR11287237,-0.07877758,-0.75633395,0.64942515,G2M,U2OS
SRR11287238,-0.074642085,-0.80354685,0.5905429,G2M,U2OS
SRR11287239,0.9201287,-0.06348644,-0.38643566,S,U2OS
SRR11287240,0.40949365,0.061752103,0.9102207,G2M,U2OS
SRR11287241,-0.5770938,0.08707421,-0.8120226,G1-G0 transition,U2OS
SRR11287242,0.5808678,-0.503707,-0.6394308,G1,U2OS
SRR11287243,-0.677082,0.6948747,-0.24229951,G1-G0 transition,U2OS
SRR11287245,0.77819335,0.60001504,0.18546441,S,U2OS
SRR11287246,0.609228,-0.13642915,0.7811711,G2M,U2OS
SRR11287247,0.037815727,-0.23142937,0.9721164,S,U2OS
SRR11287248,0.3921031,0.0458923,0.91877586,G2M,U2OS
SRR11287249,0.9403827,0.21550281,0.2631328,S,U2OS
SRR11287250,0.9413134,0.21339388,-0.26151875,S,U2OS
SRR11287252,-0.057538748,0.9856282,-0.15882799,G1-G0 transition,U2OS
SRR11287254,0.2596515,-0.9455983,0.1960221,G1,U2OS
SRR11287255,-0.08640866,-0.9355035,0.34258842,S,U2OS
SRR11287256,-0.135214,-0.9627338,-0.23422348,G1,U2OS
SRR11287257,0.8686867,0.15628071,0.47006372,G2M,U2OS
SRR11287258,0.3855646,-0.1660211,0.90762156,G2M,U2OS
SRR11287259,0.77290833,0.30395883,0.5569755,S,U2OS
SRR11287260,0.7602062,0.45766506,0.46111733,S,U2OS
SRR11287261,0.09858532,-0.45902324,0.88293743,G2M,U2OS
SRR11287262,0.77322483,-0.11136863,0.624276,S,U2OS
SRR11287263,0.97874945,0.18261968,-0.09327122,S,U2OS
SRR11287265,0.51785845,-0.46057498,0.72089756,G2M,U2OS
SRR11287266,0.88070714,0.40852273,0.23971678,S,U2OS
SRR11287267,-0.6240835,0.13445307,-0.7697026,G1-G0 transition,U2OS
SRR11287270,0.7396674,0.06704293,0.6696247,S,U2OS
SRR11287271,0.31924725,-0.9476555,-0.005495927,G1,U2OS
SRR11287272,0.42317557,0.44246423,-0.7906628,G1,U2OS
SRR11287273,0.12094449,-0.4417268,0.88896,G2M,U2OS
SRR11287274,0.08512906,-0.77314895,0.6284853,G2M,U2OS
SRR11287275,0.85304266,0.1980059,0.4828164,S,U2OS
SRR11287276,0.116832286,-0.60215324,0.78978586,G2M,U2OS
SRR11287277,0.3332794,-0.7537048,0.5664397,G2M,U2OS
SRR11287278,0.22579746,-0.45816088,0.8597116,G2M,U2OS
SRR11287279,0.22257403,-0.7665023,-0.6024408,G1,U2OS
SRR11287280,0.8262404,0.5314732,0.18671636,S,U2OS
