,Feature,Class,AbsoluteSHAPValue
4799,ST8SIA1,S,0.0002939873410684434
4800,ST8SIA2,G0,0.00037128544680514443
4801,ST8SIA2,G1,0.0005739993478159656
4802,ST8SIA2,G1-G0 transition,0.0006319493146968098
4803,ST8SIA2,G2M,0.00024475249360246233
4804,ST8SIA2,S,0.000278190425466318
4805,ST8SIA4,G0,0.00029004875522568743
4806,ST8SIA4,G1,0.0004985688933533267
4807,ST8SIA4,G1-G0 transition,0.0005584240537595363
4808,ST8SIA4,G2M,0.00022834010384573523
4809,ST8SIA4,S,0.0002271844974701474
4810,STAC2,G0,0.00021113258108095982
4811,STAC2,G1,0.000657880430636316
4812,STAC2,G1-G0 transition,0.0005854815413726279
4813,STAC2,G2M,0.00018473618189959008
4814,STAC2,S,0.00021795022254614973
4815,STARD6,G0,0.0003066479665368099
4816,STARD6,G1,0.000658028453276296
4817,STARD6,G1-G0 transition,0.0006542213257407641
4818,STARD6,G2M,0.00018182322486386682
4819,STARD6,S,0.00020649896484054226
4820,STARD8,G0,0.00035911082848494053
4821,STARD8,G1,0.0006286316500088039
4822,STARD8,G1-G0 transition,0.0005263456197671577
4823,STARD8,G2M,0.0002680892583877918
4824,STARD8,S,0.00023564732369221232
4825,STIL,G0,0.0007769282236318463
4826,STIL,G1,0.0008264474188148631
4827,STIL,G1-G0 transition,0.0011273294311403236
4828,STIL,G2M,0.0006584904247074161
4829,STIL,S,0.0008944564864964656
4830,STK17B,G0,0.0002564956369358579
4831,STK17B,G1,0.0006372924676817614
4832,STK17B,G1-G0 transition,0.0006233021386031688
4833,STK17B,G2M,0.00024845992826277814
4834,STK17B,S,0.0003075077669704623
4835,STK32A,G0,0.0003896930202321155
4836,STK32A,G1,0.0005681310479163799
4837,STK32A,G1-G0 transition,0.0006512968690907532
4838,STK32A,G2M,0.00028097173266811626
4839,STK32A,S,0.00034317633904119475
4840,SUCNR1,G0,0.00025122992429974894
4841,SUCNR1,G1,0.0006817825002907037
4842,SUCNR1,G1-G0 transition,0.0005816925254658541
4843,SUCNR1,G2M,0.00018418138087272624
4844,SUCNR1,S,0.00030328241238242214
4845,SULF1,G0,0.0008335564558386615
4846,SULF1,G1,0.0006895144367108629
4847,SULF1,G1-G0 transition,0.0008242570172982998
4848,SULF1,G2M,0.0002412610328518867
4849,SULF1,S,0.0003413970341698446
4850,SULT4A1,G0,0.00031193898303588094
4851,SULT4A1,G1,0.00048555442441818047
4852,SULT4A1,G1-G0 transition,0.0005999940759556413
4853,SULT4A1,G2M,0.00019502844442931364
4854,SULT4A1,S,0.00022943462582203556
4855,SVEP1,G0,0.0002293846389301019
4856,SVEP1,G1,0.0006661678699733016
4857,SVEP1,G1-G0 transition,0.0006367810338643719
4858,SVEP1,G2M,0.0002290397768498076
4859,SVEP1,S,0.00027636100437695386
4860,SVOP,G0,0.0003057885306908711
4861,SVOP,G1,0.0006154137673087585
4862,SVOP,G1-G0 transition,0.0005160817540734509
4863,SVOP,G2M,0.0002923780411370992
4864,SVOP,S,0.00028739342858934814
4865,SYN1,G0,0.00024796743844950726
4866,SYN1,G1,0.0005435504746731043
4867,SYN1,G1-G0 transition,0.0006057846710193877
4868,SYN1,G2M,0.00017537983886647707
4869,SYN1,S,0.00023085633680059792
4870,SYN3,G0,0.0002740124692735798
4871,SYN3,G1,0.0006895436201441065
4872,SYN3,G1-G0 transition,0.0005325995061784193
4873,SYN3,G2M,0.00018847748739038203
4874,SYN3,S,0.00024508526919823567
4875,SYNDIG1,G0,0.0001963542394947545
4876,SYNDIG1,G1,0.0006459467602261988
4877,SYNDIG1,G1-G0 transition,0.0005234656852367998
4878,SYNDIG1,G2M,0.0001419684133670633
4879,SYNDIG1,S,0.00031422217177044315
4880,SYNE2,G0,0.0026324254461075154
4881,SYNE2,G1,0.0010133310738106938
4882,SYNE2,G1-G0 transition,0.0026652590875854447
4883,SYNE2,G2M,0.00021544862756452278
4884,SYNE2,S,0.0002865406266996796
4885,SYNGAP1,G0,0.00027829586357926384
4886,SYNGAP1,G1,0.0006241818387223923
4887,SYNGAP1,G1-G0 transition,0.0007337107048612453
4888,SYNGAP1,G2M,0.00021737065629354223
4889,SYNGAP1,S,0.00033099872788523173
4890,SYNM,G0,0.0002297196474455659
4891,SYNM,G1,0.000600404897155603
4892,SYNM,G1-G0 transition,0.0007344461630375453
4893,SYNM,G2M,0.0002566270361021574
4894,SYNM,S,0.0003115912934899595
4895,SYNPO2,G0,0.00030716129622393977
4896,SYNPO2,G1,0.0007120230615188719
4897,SYNPO2,G1-G0 transition,0.0005599733044123466
4898,SYNPO2,G2M,0.0002905800749343672
4899,SYNPO2,S,0.0004584314558370424
4900,SYNPO2L,G0,0.0002558255646699008
4901,SYNPO2L,G1,0.0005687235098223793
4902,SYNPO2L,G1-G0 transition,0.0005479661482997706
4903,SYNPO2L,G2M,0.00014080525670867133
4904,SYNPO2L,S,0.0003180657775725149
4905,SYT12,G0,0.00019471080071884627
4906,SYT12,G1,0.0005473502446439041
4907,SYT12,G1-G0 transition,0.0005538713942319679
4908,SYT12,G2M,0.0002372189238851494
4909,SYT12,S,0.0002413709900665722
4910,SYT5,G0,0.0004350115577622023
4911,SYT5,G1,0.000728042916511537
4912,SYT5,G1-G0 transition,0.00046854339469305903
4913,SYT5,G2M,0.0002525201110624236
4914,SYT5,S,0.0003159744073986337
4915,SYT7,G0,0.0005515984065469099
4916,SYT7,G1,0.0007091904351432736
4917,SYT7,G1-G0 transition,0.0006916001778134985
4918,SYT7,G2M,0.00020194280287736015
4919,SYT7,S,0.00034193733640953446
4920,SYTL4,G0,0.0007036947208017121
4921,SYTL4,G1,0.0006629547640197368
4922,SYTL4,G1-G0 transition,0.0018557455237314757
4923,SYTL4,G2M,0.00025705239092188977
4924,SYTL4,S,0.00041089711844306733
4925,TAC1,G0,0.00032337126413602667
4926,TAC1,G1,0.0006640436184110312
4927,TAC1,G1-G0 transition,0.0005174285819463959
4928,TAC1,G2M,0.00022657356438978874
4929,TAC1,S,0.0003626707859490372
4930,TAC3,G0,0.0002457773874513098
4931,TAC3,G1,0.000639245981540246
4932,TAC3,G1-G0 transition,0.00048220538254376737
4933,TAC3,G2M,0.00017439854181707139
4934,TAC3,S,0.00028312042752731865
4935,TACSTD2,G0,0.0001639451527751161
4936,TACSTD2,G1,0.0007397245749348062
4937,TACSTD2,G1-G0 transition,0.000674424284195463
4938,TACSTD2,G2M,0.00024816450839760395
4939,TACSTD2,S,0.00023033031024922117
4940,TAF4B,G0,0.00029782749053390594
4941,TAF4B,G1,0.0006848966567063028
4942,TAF4B,G1-G0 transition,0.0005733023207474204
4943,TAF4B,G2M,0.000247624344576354
4944,TAF4B,S,0.00032212540849079174
4945,TAFA2,G0,0.00043482366905149756
4946,TAFA2,G1,0.0005534341602995915
4947,TAFA2,G1-G0 transition,0.0007052612241665886
4948,TAFA2,G2M,0.0003240931210203253
4949,TAFA2,S,0.00033953643869097036
4950,TAS1R3,G0,0.00023138599921200128
4951,TAS1R3,G1,0.0005992133842221281
4952,TAS1R3,G1-G0 transition,0.0004788942733317351
4953,TAS1R3,G2M,0.00020708263978290223
4954,TAS1R3,S,0.0002610921466795869
4955,TBC1D10C,G0,0.00018997178175559045
4956,TBC1D10C,G1,0.0007450688735303417
4957,TBC1D10C,G1-G0 transition,0.0006703120038067176
4958,TBC1D10C,G2M,0.00019155084391723524
4959,TBC1D10C,S,0.0003106366790485283
4960,TBKBP1,G0,0.0002326970083174066
4961,TBKBP1,G1,0.0006164789524519804
4962,TBKBP1,G1-G0 transition,0.0005435777616588952
4963,TBKBP1,G2M,0.00016465422873150986
4964,TBKBP1,S,0.00034591120052830773
4965,TBX1,G0,0.00029437096435933025
4966,TBX1,G1,0.0006892536482422137
4967,TBX1,G1-G0 transition,0.0005907151245859094
4968,TBX1,G2M,0.00023978532935550864
4969,TBX1,S,0.0003521128603047356
4970,TBX6,G0,0.00018796217327151296
4971,TBX6,G1,0.0005645529791624667
4972,TBX6,G1-G0 transition,0.0006219121463144775
4973,TBX6,G2M,0.00016983741658166442
4974,TBX6,S,0.000250045062309799
4975,TCF19,G0,0.00044194424295336126
4976,TCF19,G1,0.0009026884869090202
4977,TCF19,G1-G0 transition,0.0007332322757503685
4978,TCF19,G2M,0.0009201904405076298
4979,TCF19,S,0.001994506794449418
4980,TCF21,G0,0.00044864431677394437
4981,TCF21,G1,0.0007061367349425029
4982,TCF21,G1-G0 transition,0.0006770080666041291
4983,TCF21,G2M,0.0001820653221789412
4984,TCF21,S,0.00036264951616965947
4985,TCIM,G0,0.00032925975574334907
4986,TCIM,G1,0.0005425918064368456
4987,TCIM,G1-G0 transition,0.0005428974028720173
4988,TCIM,G2M,0.00015933238067065576
4989,TCIM,S,0.0003067376077039647
4990,TDRD9,G0,0.0
4991,TDRD9,G1,0.0
4992,TDRD9,G1-G0 transition,0.0
4993,TDRD9,G2M,0.0
4994,TDRD9,S,0.0
4995,TEC,G0,0.00022310666532835043
4996,TEC,G1,0.0007049984101566642
4997,TEC,G1-G0 transition,0.0006641146065331846
4998,TEC,G2M,0.0002979148655947504
4999,TEC,S,0.0003873913502248935
5000,TEKT2,G0,0.0006321796028340597
5001,TEKT2,G1,0.0008205719717734054
5002,TEKT2,G1-G0 transition,0.0007260297473443779
5003,TEKT2,G2M,0.00019605157233889016
5004,TEKT2,S,0.0003738392483998724
5005,TEX14,G0,0.0003403886956502127
5006,TEX14,G1,0.0007377091530401426
5007,TEX14,G1-G0 transition,0.0006354374557947025
5008,TEX14,G2M,0.00026243870323999834
5009,TEX14,S,0.00042507415203438877
5010,TEX15,G0,0.0002750268465629613
5011,TEX15,G1,0.0005911301847899659
5012,TEX15,G1-G0 transition,0.00056541764332021
5013,TEX15,G2M,0.0002453652142572686
5014,TEX15,S,0.0002786822901045429
5015,TEX26,G0,0.0003001355574827382
5016,TEX26,G1,0.000533427353318526
5017,TEX26,G1-G0 transition,0.0005275955759080396
5018,TEX26,G2M,0.00013969341922893282
5019,TEX26,S,0.0002102038126705102
5020,TEX38,G0,0.00030619669526811614
5021,TEX38,G1,0.0006338510381944611
5022,TEX38,G1-G0 transition,0.0005692134260909178
5023,TEX38,G2M,0.00018394818065785954
5024,TEX38,S,0.000290640524322149
5025,TFAP2C,G0,0.00031868279192668437
5026,TFAP2C,G1,0.0005772037419784083
5027,TFAP2C,G1-G0 transition,0.0006820884172140497
5028,TFAP2C,G2M,0.00021587656065346668
5029,TFAP2C,S,0.00033257820277724355
5030,TFR2,G0,0.00034312334244824275
5031,TFR2,G1,0.000717500556792604
5032,TFR2,G1-G0 transition,0.0006406188040519048
5033,TFR2,G2M,0.00015959938711251093
5034,TFR2,S,0.00032463576613289566
5035,TH,G0,0.00022510310296836947
5036,TH,G1,0.0004841146745225276
5037,TH,G1-G0 transition,0.0007414542081227174
5038,TH,G2M,0.0002342191804336938
5039,TH,S,0.00029318241634004736
5040,THBS3,G0,0.00046845990035690503
5041,THBS3,G1,0.0008697876903804385
5042,THBS3,G1-G0 transition,0.0006749468939519662
5043,THBS3,G2M,0.00020597095650458423
5044,THBS3,S,0.0004135529524977612
5045,THSD7A,G0,0.0002684749016077271
5046,THSD7A,G1,0.0005594031281826628
5047,THSD7A,G1-G0 transition,0.0006244431943802436
5048,THSD7A,G2M,0.0001923659486654743
5049,THSD7A,S,0.000253406068681025
5050,TICRR,G0,0.00030512405829457087
5051,TICRR,G1,0.0007651844905732557
5052,TICRR,G1-G0 transition,0.0012267600234194065
5053,TICRR,G2M,0.0005323367236458137
5054,TICRR,S,0.0007011995411921769
5055,TIGD3,G0,0.00021556243173526468
5056,TIGD3,G1,0.00044032229101419895
5057,TIGD3,G1-G0 transition,0.0006365548137330039
5058,TIGD3,G2M,0.00022984636834267366
5059,TIGD3,S,0.00026205304066271006
5060,TIMP4,G0,0.00031276876425929474
5061,TIMP4,G1,0.0006845678626327064
5062,TIMP4,G1-G0 transition,0.0005876207590275366
5063,TIMP4,G2M,0.000186738536432415
5064,TIMP4,S,0.00023992433870618634
5065,TLCD2,G0,0.0002646917011027103
5066,TLCD2,G1,0.0005993724638475276
5067,TLCD2,G1-G0 transition,0.0006887548582045317
5068,TLCD2,G2M,0.00024808083727444164
5069,TLCD2,S,0.0003096716814326388
5070,TLR1,G0,0.00028481199975200573
5071,TLR1,G1,0.0006650144448202134
5072,TLR1,G1-G0 transition,0.0006014443248115694
5073,TLR1,G2M,0.0001768507026255113
5074,TLR1,S,0.0003072814400213576
5075,TLR3,G0,0.0003602215705110919
5076,TLR3,G1,0.000724379098336906
5077,TLR3,G1-G0 transition,0.0007061768593687682
5078,TLR3,G2M,0.00022470375293462362
5079,TLR3,S,0.00032483353689971675
5080,TLR5,G0,0.00023838869791169672
5081,TLR5,G1,0.0006565708075222431
5082,TLR5,G1-G0 transition,0.0006754014274332037
5083,TLR5,G2M,0.0002155692486399304
5084,TLR5,S,0.00028041183469290886
5085,TMEFF2,G0,0.0003186342127351093
5086,TMEFF2,G1,0.0005257116404210805
5087,TMEFF2,G1-G0 transition,0.0005616432576166615
5088,TMEFF2,G2M,0.0001433311303354597
5089,TMEFF2,S,0.0002775394663553346
5090,TMEM100,G0,0.00031554986032006636
5091,TMEM100,G1,0.0005575784966174636
5092,TMEM100,G1-G0 transition,0.0005210024433482025
5093,TMEM100,G2M,0.00015989252203560828
5094,TMEM100,S,0.00030786034041140856
5095,TMEM108,G0,0.00023742255277577079
5096,TMEM108,G1,0.0006034888444642396
5097,TMEM108,G1-G0 transition,0.0006748272950816885
5098,TMEM108,G2M,0.00025378546596619605
5099,TMEM108,S,0.00023602730805163139
5100,TMEM119,G0,0.00023304792578097836
5101,TMEM119,G1,0.0006154371659344016
5102,TMEM119,G1-G0 transition,0.0005469475084571767
5103,TMEM119,G2M,0.0002520281272243983
5104,TMEM119,S,0.0002339369257419256
5105,TMEM121,G0,0.000388708493121541
5106,TMEM121,G1,0.0005696564427882187
5107,TMEM121,G1-G0 transition,0.0007373736676804548
5108,TMEM121,G2M,0.00024592206390413934
5109,TMEM121,S,0.00030543314342814813
5110,TMEM125,G0,0.0005407465889349199
5111,TMEM125,G1,0.0007100765833622786
5112,TMEM125,G1-G0 transition,0.0006596659132962731
5113,TMEM125,G2M,0.0002788229289349588
5114,TMEM125,S,0.00024097116755224569
5115,TMEM139,G0,0.0002516904904153844
5116,TMEM139,G1,0.0006797131852039128
5117,TMEM139,G1-G0 transition,0.0005796526052182178
5118,TMEM139,G2M,0.00017582662885772785
5119,TMEM139,S,0.00025700322155453644
5120,TMEM145,G0,0.0002961128224242683
5121,TMEM145,G1,0.0005951810295985107
5122,TMEM145,G1-G0 transition,0.0005692383761356003
5123,TMEM145,G2M,0.0002137748438675635
5124,TMEM145,S,0.0003075093317914266
5125,TMEM169,G0,0.00021887723060948946
5126,TMEM169,G1,0.0006557587020861857
5127,TMEM169,G1-G0 transition,0.0006109106515404627
5128,TMEM169,G2M,0.00018382663870862941
5129,TMEM169,S,0.0003194381021880049
5130,TMEM190,G0,0.0002692882388545061
5131,TMEM190,G1,0.0005611734595777725
5132,TMEM190,G1-G0 transition,0.0005624046433552308
5133,TMEM190,G2M,0.0001956583121515225
5134,TMEM190,S,0.0002950799965939962
5135,TMEM221,G0,0.0004126065734171206
5136,TMEM221,G1,0.0006826347667507356
5137,TMEM221,G1-G0 transition,0.0007040392294619956
5138,TMEM221,G2M,0.0002274034088279004
5139,TMEM221,S,0.00042395783272612144
5140,TMEM240,G0,0.0004579071275471829
5141,TMEM240,G1,0.0006568165501802852
5142,TMEM240,G1-G0 transition,0.0008750400382255035
5143,TMEM240,G2M,0.0002532655792338274
5144,TMEM240,S,0.00037134788704102983
5145,TMEM26,G0,0.00026599063873765627
5146,TMEM26,G1,0.0006274501699933342
5147,TMEM26,G1-G0 transition,0.0005527979574289653
5148,TMEM26,G2M,0.00018602026031288584
5149,TMEM26,S,0.00031519089229367663
5150,TMEM270,G0,0.0
5151,TMEM270,G1,0.0
5152,TMEM270,G1-G0 transition,0.0
5153,TMEM270,G2M,0.0
5154,TMEM270,S,0.0
5155,TMEM35A,G0,0.00040598522285855413
5156,TMEM35A,G1,0.0007872734069667396
5157,TMEM35A,G1-G0 transition,0.0006997401235530417
5158,TMEM35A,G2M,0.0002113645899892708
5159,TMEM35A,S,0.00031008104509239046
5160,TMEM45B,G0,0.0002583379290177579
5161,TMEM45B,G1,0.0006553892906421298
5162,TMEM45B,G1-G0 transition,0.0005743400518954419
5163,TMEM45B,G2M,0.00023810291110523988
5164,TMEM45B,S,0.00028433993869036935
5165,TMEM52,G0,0.0003078857644236068
5166,TMEM52,G1,0.0005523605607776416
5167,TMEM52,G1-G0 transition,0.000619959486361993
5168,TMEM52,G2M,0.00018747655279119474
5169,TMEM52,S,0.0003079697923994286
5170,TMEM71,G0,0.0002664944163116354
5171,TMEM71,G1,0.0007541959192532387
5172,TMEM71,G1-G0 transition,0.00046717041488368284
5173,TMEM71,G2M,0.0002694255091973554
5174,TMEM71,S,0.00033484033882606685
5175,TMEM88,G0,0.00022695009165921354
5176,TMEM88,G1,0.0006585049377804519
5177,TMEM88,G1-G0 transition,0.0005386250179868696
5178,TMEM88,G2M,0.00022462548298354622
5179,TMEM88,S,0.0002662181946345605
5180,TMEM88B,G0,0.00024921943884515
5181,TMEM88B,G1,0.0006442799750701
5182,TMEM88B,G1-G0 transition,0.0006787262213395883
5183,TMEM88B,G2M,0.00024469741030677883
5184,TMEM88B,S,0.0002577810394399965
5185,TMEM95,G0,0.00019253933458442246
5186,TMEM95,G1,0.0004640188823048552
5187,TMEM95,G1-G0 transition,0.0006232606933094032
5188,TMEM95,G2M,0.0001370012615231385
5189,TMEM95,S,0.00024937707738003853
5190,TMIGD3,G0,0.0002676270305628311
5191,TMIGD3,G1,0.000616055975616812
5192,TMIGD3,G1-G0 transition,0.0006010570330931339
5193,TMIGD3,G2M,0.00020961218177357088
5194,TMIGD3,S,0.0003236625760842088
5195,TNFAIP2,G0,0.00021620743563733726
5196,TNFAIP2,G1,0.0006264590197671447
5197,TNFAIP2,G1-G0 transition,0.0008078727208115588
5198,TNFAIP2,G2M,0.00015207377588149034
5199,TNFAIP2,S,0.0003508032192053308
5200,TNFAIP6,G0,0.00040360696920006307
5201,TNFAIP6,G1,0.0006115858857558323
5202,TNFAIP6,G1-G0 transition,0.0006957735176231382
5203,TNFAIP6,G2M,0.00023693122456919626
5204,TNFAIP6,S,0.0002895933217230659
5205,TNFAIP8L1,G0,0.00024117372984801575
5206,TNFAIP8L1,G1,0.000699077402529047
5207,TNFAIP8L1,G1-G0 transition,0.0005580204433684241
5208,TNFAIP8L1,G2M,0.00042166364563637435
5209,TNFAIP8L1,S,0.0005015649281012485
5210,TNFAIP8L2,G0,0.00028117487027678074
5211,TNFAIP8L2,G1,0.0007404429804303707
5212,TNFAIP8L2,G1-G0 transition,0.0005795128925746824
5213,TNFAIP8L2,G2M,0.0002472845714002827
5214,TNFAIP8L2,S,0.00026142838238479225
5215,TNFRSF11B,G0,0.009482399620093541
5216,TNFRSF11B,G1,0.003356919279819688
5217,TNFRSF11B,G1-G0 transition,0.004038638885198354
5218,TNFRSF11B,G2M,0.0012545644022454476
5219,TNFRSF11B,S,0.002305246782097731
5220,TNFRSF14,G0,0.0003248061437043214
5221,TNFRSF14,G1,0.0006156919497790379
5222,TNFRSF14,G1-G0 transition,0.000639935505112452
5223,TNFRSF14,G2M,0.00018328033300812113
5224,TNFRSF14,S,0.00034788697875710504
5225,TNFRSF4,G0,0.00021234347922756002
5226,TNFRSF4,G1,0.0006134784928609115
5227,TNFRSF4,G1-G0 transition,0.0004896759402306389
5228,TNFRSF4,G2M,0.00021973256876436548
5229,TNFRSF4,S,0.00027563227720388
5230,TNNI1,G0,0.00022261386371038496
5231,TNNI1,G1,0.0005731937759559142
5232,TNNI1,G1-G0 transition,0.0004847420020808652
5233,TNNI1,G2M,0.00022106557070360796
5234,TNNI1,S,0.00026516691943024
5235,TNS2,G0,0.0003045742291134965
5236,TNS2,G1,0.000741285114465161
5237,TNS2,G1-G0 transition,0.000930940087023768
5238,TNS2,G2M,0.0002674595114247782
5239,TNS2,S,0.00046815058038542475
5240,TNS4,G0,0.00027076232933912576
5241,TNS4,G1,0.0006368306770720604
5242,TNS4,G1-G0 transition,0.0005639788139893423
5243,TNS4,G2M,0.0002446286945992922
5244,TNS4,S,0.0004615528048604832
5245,TNXB,G0,0.00024425444059834054
5246,TNXB,G1,0.0005881185980462539
5247,TNXB,G1-G0 transition,0.0005076049275450282
5248,TNXB,G2M,0.0001532658836687449
5249,TNXB,S,0.000261175575630747
5250,TOGARAM2,G0,0.0003405159005880984
5251,TOGARAM2,G1,0.0005525112495000582
5252,TOGARAM2,G1-G0 transition,0.0006295162061424924
5253,TOGARAM2,G2M,0.00029997704134593307
5254,TOGARAM2,S,0.0002952897663095043
5255,TONSL,G0,0.00113571858278151
5256,TONSL,G1,0.0011822076950568374
5257,TONSL,G1-G0 transition,0.001685724152806728
5258,TONSL,G2M,0.0010618753380726483
5259,TONSL,S,0.0005494637115435357
5260,TOP2A,G0,0.005882778468843294
5261,TOP2A,G1,0.019938036148043924
5262,TOP2A,G1-G0 transition,0.010084887424292976
5263,TOP2A,G2M,0.014191772308648034
5264,TOP2A,S,0.00708999750505141
5265,TP73,G0,0.0002461067771778689
5266,TP73,G1,0.0006154410504284934
5267,TP73,G1-G0 transition,0.0006330498931756548
5268,TP73,G2M,0.00024955697622985136
5269,TP73,S,0.00042764489991458515
5270,TPH1,G0,0.00023934851685718662
5271,TPH1,G1,0.0006054667174353435
5272,TPH1,G1-G0 transition,0.0005286687351061304
5273,TPH1,G2M,0.00020652932919416054
5274,TPH1,S,0.000282843750334347
5275,TPH2,G0,0.0002914977149448365
5276,TPH2,G1,0.0007437379991231501
5277,TPH2,G1-G0 transition,0.0005842636687376824
5278,TPH2,G2M,0.00021282712316358506
5279,TPH2,S,0.00036946924001763433
5280,TPX2,G0,0.007542907933901144
5281,TPX2,G1,0.010098200728430087
5282,TPX2,G1-G0 transition,0.0022689957788074007
5283,TPX2,G2M,0.002032995788593784
5284,TPX2,S,0.0022152018320274296
5285,TRAIP,G0,0.000292365236635686
5286,TRAIP,G1,0.0006929232932904542
5287,TRAIP,G1-G0 transition,0.000759379769761035
5288,TRAIP,G2M,0.00020031978352572126
5289,TRAIP,S,0.00037753606513197006
5290,TRIM21,G0,0.00021249943451314083
5291,TRIM21,G1,0.0005671139934701333
5292,TRIM21,G1-G0 transition,0.0007490495742801734
5293,TRIM21,G2M,0.00017951796961365848
5294,TRIM21,S,0.00022532851934109003
5295,TRIM34,G0,0.00019926154481315203
5296,TRIM34,G1,0.000578509189041708
5297,TRIM34,G1-G0 transition,0.0006322152177670747
5298,TRIM34,G2M,0.0002158536653595003
5299,TRIM34,S,0.0002707445989448573
5300,TRIM59,G0,0.00033931392776262014
5301,TRIM59,G1,0.0007624724569048542
5302,TRIM59,G1-G0 transition,0.0006529029565561096
5303,TRIM59,G2M,0.0006785641787816617
5304,TRIM59,S,0.00047352796933901347
5305,TRO,G0,0.0002007050715479363
5306,TRO,G1,0.0004942406695536679
5307,TRO,G1-G0 transition,0.0005129833670613625
5308,TRO,G2M,0.0001716149697987673
5309,TRO,S,0.00024220793650851522
5310,TROAP,G0,0.0026428252149600187
5311,TROAP,G1,0.001056006448433282
5312,TROAP,G1-G0 transition,0.004948935086434803
5313,TROAP,G2M,0.000600440026577888
5314,TROAP,S,0.0013256834527040442
5315,TRPC5,G0,0.000171200417463383
5316,TRPC5,G1,0.0004915918098439293
5317,TRPC5,G1-G0 transition,0.0006034019557944693
5318,TRPC5,G2M,0.00014825535731202724
5319,TRPC5,S,0.0002361435214786313
5320,TRPM6,G0,0.00023568290832707444
5321,TRPM6,G1,0.0006042104534849274
5322,TRPM6,G1-G0 transition,0.0007152082959917691
5323,TRPM6,G2M,0.00022508983384598882
5324,TRPM6,S,0.00026973519002433097
5325,TRPV2,G0,0.0018052998494418868
5326,TRPV2,G1,0.0008485804097335131
5327,TRPV2,G1-G0 transition,0.0013793622305618752
5328,TRPV2,G2M,0.00024439065886184885
5329,TRPV2,S,0.0005508066795417759
5330,TSLP,G0,0.0004490938594862149
5331,TSLP,G1,0.0006745321240175114
5332,TSLP,G1-G0 transition,0.0007462362334580738
5333,TSLP,G2M,0.00015742051654583981
5334,TSLP,S,0.0005266077283268596
5335,TSPAN11,G0,0.0006304857084843282
5336,TSPAN11,G1,0.000740643852708538
5337,TSPAN11,G1-G0 transition,0.0006604287661200495
5338,TSPAN11,G2M,0.00028959023922630375
5339,TSPAN11,S,0.0003211255710658839
